FBtr0304153	500	0	0	0	0
FBtr0307094	500	175	-975.471	-1.95094	-5.57412
FBtr0070097	500	175	1293.4	2.5868	7.39085
FBtr0339443	500	175	274.629	0.549258	1.56931
FBtr0339442	500	175	274.629	0.549258	1.56931
FBtr0070098	500	175	274.629	0.549258	1.56931
FBtr0070099	500	175	-12.8126	-0.0256253	-0.073215
FBtr0070100	500	175	-779.509	-1.55902	-4.45434
FBtr0342970	500	175	-420.669	-0.841338	-2.40382
FBtr0273442	500	175	56.7491	0.113498	0.324281
FBtr0273443	500	175	56.7491	0.113498	0.324281
FBtr0344151	500	175	56.7491	0.113498	0.324281
FBtr0344150	500	175	56.7491	0.113498	0.324281
FBtr0070102	500	175	56.7491	0.113498	0.324281
FBtr0070101	500	175	56.7491	0.113498	0.324281
FBtr0342963	500	175	27.5477	0.0550954	0.157415
FBtr0070103	500	175	27.5477	0.0550954	0.157415
FBtr0300326	500	175	-167.327	-0.334653	-0.956152
FBtr0304372	500	175	-60.4763	-0.120953	-0.345579
FBtr0304371	500	175	-60.4763	-0.120953	-0.345579
FBtr0308209	500	175	403.595	0.80719	2.30626
FBtr0308208	500	175	403.595	0.80719	2.30626
FBtr0089441	500	175	403.595	0.80719	2.30626
FBtr0332978	500	175	403.595	0.80719	2.30626
FBtr0332977	500	175	403.595	0.80719	2.30626
FBtr0332976	500	175	403.595	0.80719	2.30626
FBtr0089442	500	175	-21.5311	-0.0430623	-0.123035
FBtr0100582	500	175	-21.5311	-0.0430623	-0.123035
FBtr0100581	500	175	-21.5311	-0.0430623	-0.123035
FBtr0100580	500	175	-21.5311	-0.0430623	-0.123035
FBtr0100579	500	175	-21.5311	-0.0430623	-0.123035
FBtr0100578	500	175	-21.5311	-0.0430623	-0.123035
FBtr0100577	500	175	-21.5311	-0.0430623	-0.123035
FBtr0308207	500	175	146.609	0.293218	0.837764
FBtr0332989	500	175	208.378	0.416757	1.19073
FBtr0332988	500	175	208.378	0.416757	1.19073
FBtr0332990	500	175	537.591	1.07518	3.07195
FBtr0070106	500	175	537.591	1.07518	3.07195
FBtr0070108	500	175	70.8157	0.141631	0.404661
FBtr0070107	500	175	70.8157	0.141631	0.404661
FBtr0340207	500	175	92.0213	0.184043	0.525836
FBtr0332568	500	175	-379.22	-0.75844	-2.16697
FBtr0340051	500	175	209.711	0.419423	1.19835
FBtr0300673	500	175	209.711	0.419423	1.19835
FBtr0345997	500	175	539.712	1.07942	3.08407
FBtr0345996	500	175	539.712	1.07942	3.08407
FBtr0345995	500	175	539.712	1.07942	3.08407
FBtr0307095	500	175	-975.471	-1.95094	-5.57412
FBtr0112921	500	175	-975.471	-1.95094	-5.57412
FBtr0346900	500	306	-501.684	-1.00337	-1.63949
FBtr0346901	500	373	-93.5431	-0.187086	-0.250786
FBtr0346899	500	367	-447.414	-0.894829	-1.21911
FBtr0346902	500	367	-447.414	-0.894829	-1.21911
FBtr0346903	500	222	-155.872	-0.311745	-0.702128
FBtr0346904	500	117	-24.5093	-0.0490185	-0.209481
FBtr0300041	500	175	131.549	0.263098	0.751708
FBtr0343932	500	175	131.549	0.263098	0.751708
FBtr0113726	500	175	131.549	0.263098	0.751708
FBtr0113725	500	175	131.549	0.263098	0.751708
FBtr0113724	500	175	131.549	0.263098	0.751708
FBtr0113723	500	175	131.549	0.263098	0.751708
FBtr0113717	500	175	131.549	0.263098	0.751708
FBtr0344446	500	175	141.291	0.282583	0.80738
FBtr0302542	500	175	141.291	0.282583	0.80738
FBtr0113727	500	175	-72.3861	-0.144772	-0.413635
FBtr0309316	500	175	-33.4202	-0.0668405	-0.190973
