FBtr0304153	500	0	0	0	0
FBtr0307094	500	175	-1027.67	-2.05533	-5.87238
FBtr0070097	500	175	338.683	0.677366	1.93533
FBtr0339443	500	175	-305.58	-0.61116	-1.74617
FBtr0339442	500	175	-305.58	-0.61116	-1.74617
FBtr0070098	500	175	-305.58	-0.61116	-1.74617
FBtr0070099	500	175	-534.45	-1.0689	-3.054
FBtr0070100	500	175	-701.734	-1.40347	-4.00991
FBtr0342970	500	175	-496.181	-0.992361	-2.83532
FBtr0273442	500	175	-175.507	-0.351013	-1.0029
FBtr0273443	500	175	-175.507	-0.351013	-1.0029
FBtr0344151	500	175	-175.507	-0.351013	-1.0029
FBtr0344150	500	175	-175.507	-0.351013	-1.0029
FBtr0070102	500	175	-175.507	-0.351013	-1.0029
FBtr0070101	500	175	-175.507	-0.351013	-1.0029
FBtr0342963	500	175	765.162	1.53032	4.37236
FBtr0070103	500	175	765.162	1.53032	4.37236
FBtr0300326	500	175	-79.4767	-0.158953	-0.454153
FBtr0304372	500	175	-196.347	-0.392694	-1.12198
FBtr0304371	500	175	-196.347	-0.392694	-1.12198
FBtr0308209	500	175	-101.579	-0.203157	-0.58045
FBtr0308208	500	175	-101.579	-0.203157	-0.58045
FBtr0089441	500	175	-101.579	-0.203157	-0.58045
FBtr0332978	500	175	-101.579	-0.203157	-0.58045
FBtr0332977	500	175	-101.579	-0.203157	-0.58045
FBtr0332976	500	175	-101.579	-0.203157	-0.58045
FBtr0089442	500	175	-267.131	-0.534263	-1.52647
FBtr0100582	500	175	-266.402	-0.532804	-1.5223
FBtr0100581	500	175	-266.402	-0.532804	-1.5223
FBtr0100580	500	175	-266.402	-0.532804	-1.5223
FBtr0100579	500	175	-266.402	-0.532804	-1.5223
FBtr0100578	500	175	-266.402	-0.532804	-1.5223
FBtr0100577	500	175	-266.402	-0.532804	-1.5223
FBtr0308207	500	175	881.081	1.76216	5.03475
FBtr0332989	500	175	-22.9482	-0.0458963	-0.131132
FBtr0332988	500	175	-22.9482	-0.0458963	-0.131132
FBtr0332990	500	175	1353.06	2.70613	7.73179
FBtr0070106	500	175	1353.06	2.70613	7.73179
FBtr0070108	500	175	-8.59625	-0.0171925	-0.0491214
FBtr0070107	500	175	-8.59625	-0.0171925	-0.0491214
FBtr0340207	500	175	-53.4545	-0.106909	-0.305454
FBtr0332568	500	175	-788.369	-1.57674	-4.50496
FBtr0340051	500	175	-202.788	-0.405577	-1.15879
FBtr0300673	500	175	-202.788	-0.405577	-1.15879
FBtr0345997	500	175	-477.956	-0.955913	-2.73118
FBtr0345996	500	175	-477.956	-0.955913	-2.73118
FBtr0345995	500	175	-477.956	-0.955913	-2.73118
FBtr0307095	500	175	-1027.67	-2.05533	-5.87238
FBtr0112921	500	175	-1027.67	-2.05533	-5.87238
FBtr0346900	500	179	-142.872	-0.285743	-0.798166
FBtr0346901	500	299	-156.792	-0.313584	-0.524387
FBtr0346899	500	292	-117.912	-0.235823	-0.403807
FBtr0346902	500	292	-117.912	-0.235823	-0.403807
FBtr0346903	500	29	2.10806	0.00421613	0.0726918
FBtr0346904	500	139	-18.3423	-0.0366846	-0.131959
FBtr0300041	500	175	-386.785	-0.773569	-2.2102
FBtr0343932	500	175	-386.785	-0.773569	-2.2102
FBtr0113726	500	175	-386.785	-0.773569	-2.2102
FBtr0113725	500	175	-386.785	-0.773569	-2.2102
FBtr0113724	500	175	-386.785	-0.773569	-2.2102
FBtr0113723	500	175	-386.785	-0.773569	-2.2102
FBtr0113717	500	175	-386.785	-0.773569	-2.2102
FBtr0344446	500	175	-143.85	-0.2877	-0.822001
FBtr0302542	500	175	-143.85	-0.2877	-0.822001
FBtr0113727	500	175	-156.732	-0.313465	-0.895613
FBtr0309316	500	175	-114.99	-0.229981	-0.657087
FBtr0336924	500	175	790.875	1.58175	4.51928
FBtr0299903	500	175	790.875	1.58175	4.51928
FBtr0111134	500	175	790.875	1.58175	4.51928
FBtr0299926	500	175	1781.83	3.56366	10.1819
FBtr0344466	500	175	-144.7	-0.289399	-0.826855
FBtr0344465	500	175	-144.7	-0.289399	-0.826855
FBtr0344112	500	175	-144.7	-0.289399	-0.826855
FBtr0344111	500	175	-144.7	-0.289399	-0.826855
FBtr0302021	500	175	-144.7	-0.289399	-0.826855
FBtr0302020	500	175	-144.7	-0.289399	-0.826855
FBtr0301619	500	175	-144.7	-0.289399	-0.826855
FBtr0301618	500	175	-144.7	-0.289399	-0.826855
FBtr0111190	500	175	7.70848	0.015417	0.0440485
FBtr0111189	500	175	-271.102	-0.542203	-1.54915
FBtr0111188	500	175	39.5522	0.0791045	0.226013
FBtr0343092	500	175	39.5522	0.0791045	0.226013
FBtr0346044	500	175	-162.538	-0.325075	-0.928786
FBtr0310113	500	175	-383.137	-0.766275	-2.18936
FBtr0310112	500	175	-434.398	-0.868795	-2.48227
FBtr0304314	500	175	-358.34	-0.716679	-2.04766
FBtr0304313	500	175	-252.369	-0.504737	-1.44211
FBtr0333181	500	175	-397.197	-0.794394	-2.2697
FBtr0333179	500	175	-397.197	-0.794394	-2.2697
FBtr0100538	500	175	-397.197	-0.794394	-2.2697
FBtr0077342	500	175	-397.197	-0.794394	-2.2697
FBtr0333180	500	175	-397.197	-0.794394	-2.2697
FBtr0333182	500	175	-239.245	-0.478491	-1.36712
FBtr0077343	500	175	-465.749	-0.931498	-2.66142
FBtr0345959	500	175	-356.056	-0.712112	-2.03461
FBtr0335051	500	175	-251.993	-0.503986	-1.43996
FBtr0077362	500	175	-138.958	-0.277916	-0.794045
FBtr0077363	500	175	-49.3476	-0.0986952	-0.281986
FBtr0077364	500	175	195.173	0.390346	1.11527
FBtr0333716	500	175	-230.404	-0.460809	-1.3166
FBtr0333773	500	175	-264.873	-0.529746	-1.51356
FBtr0345927	500	175	-262.662	-0.525324	-1.50093
FBtr0309524	500	175	298.01	0.59602	1.70292
FBtr0346429	500	175	-246.863	-0.493726	-1.41065
FBtr0335046	500	175	-246.863	-0.493726	-1.41065
FBtr0077365	500	175	-246.863	-0.493726	-1.41065
FBtr0077366	500	175	-246.863	-0.493726	-1.41065
FBtr0077367	500	175	1423.54	2.84708	8.13452
FBtr0335047	500	175	208.126	0.416252	1.18929
FBtr0077368	500	175	-238.18	-0.47636	-1.36103
FBtr0309240	500	175	-219.358	-0.438717	-1.25348
FBtr0305147	500	175	-219.358	-0.438717	-1.25348
FBtr0339498	500	175	-266.769	-0.533538	-1.52439
FBtr0077369	500	175	216.475	0.43295	1.237
FBtr0339499	500	175	211.124	0.422249	1.20642
FBtr0301292	500	175	-105.058	-0.210116	-0.60033
FBtr0301294	500	175	33.6251	0.0672501	0.192143
FBtr0301293	500	175	33.6251	0.0672501	0.192143
FBtr0300374	500	175	33.6251	0.0672501	0.192143
FBtr0300373	500	175	33.6251	0.0672501	0.192143
FBtr0077373	500	175	33.6251	0.0672501	0.192143
FBtr0077372	500	175	33.6251	0.0672501	0.192143
FBtr0077371	500	175	33.6251	0.0672501	0.192143
FBtr0077374	500	175	0	0	0
FBtr0070050	500	175	0	0	0
FBtr0070051	500	175	0	0	0
FBtr0070052	500	350	0	0	0
FBtr0070053	500	175	0	0	0
FBtr0070054	500	175	0	0	0
FBtr0070055	500	175	0	0	0
FBtr0070057	500	175	1050.63	2.10127	6.00363
FBtr0070056	500	175	1050.63	2.10127	6.00363
FBtr0345920	500	175	887.47	1.77494	5.07126
FBtr0070060	500	175	2304.92	4.60983	13.1709
FBtr0070058	500	175	2304.92	4.60983	13.1709
FBtr0070061	500	175	2304.92	4.60983	13.1709
FBtr0070062	500	175	2304.92	4.60983	13.1709
FBtr0070059	500	175	1435.7	2.87141	8.20402
FBtr0077212	500	175	-177.123	-0.354245	-1.01213
FBtr0344464	500	175	-448.411	-0.896822	-2.56235
FBtr0346051	500	175	548.09	1.09618	3.13194
FBtr0346052	500	175	-485.408	-0.970815	-2.77376
FBtr0346053	500	175	541.132	1.08226	3.09218
FBtr0077213	500	175	-277.304	-0.554609	-1.5846
FBtr0346049	500	175	129.951	0.259901	0.742575
FBtr0346050	500	175	-293.74	-0.587479	-1.67851
FBtr0299900	500	175	-241.818	-0.483636	-1.38182
FBtr0299899	500	175	-241.818	-0.483636	-1.38182
FBtr0077218	500	175	261.1	0.5222	1.492
FBtr0343091	500	175	-105.527	-0.211054	-0.60301
FBtr0299901	500	175	-105.527	-0.211054	-0.60301
FBtr0299898	500	175	-105.527	-0.211054	-0.60301
FBtr0344103	500	175	-419.276	-0.838552	-2.39586
FBtr0077219	500	175	417.807	0.835613	2.38747
FBtr0346383	500	175	446.732	0.893465	2.55276
FBtr0346039	500	175	1032.67	2.06533	5.90094
FBtr0077220	500	175	423.562	0.847124	2.42035
FBtr0077222	500	175	3947.07	7.89415	22.5547
FBtr0343853	500	175	2510.43	5.02086	14.3453
FBtr0077221	500	175	1457.07	2.91413	8.3261
FBtr0346292	500	175	-508.746	-1.01749	-2.90712
FBtr0346293	500	175	-146.827	-0.293654	-0.839012
FBtr0077223	500	175	1774.62	3.54924	10.1407
FBtr0329900	500	175	3342.64	6.68528	19.1008
FBtr0329902	500	175	93.6744	0.187349	0.535283
FBtr0333749	500	175	93.6744	0.187349	0.535283
FBtr0077224	500	175	93.6744	0.187349	0.535283
FBtr0329901	500	175	-239.423	-0.478846	-1.36813
FBtr0329903	500	175	-226.601	-0.453202	-1.29486
FBtr0339624	500	175	-287.34	-0.57468	-1.64194
FBtr0339623	500	175	-287.34	-0.57468	-1.64194
FBtr0077226	500	175	-287.34	-0.57468	-1.64194
FBtr0091704	500	175	6022.47	12.0449	34.4141
FBtr0077227	500	175	6022.47	12.0449	34.4141
FBtr0091703	500	175	6022.47	12.0449	34.4141
FBtr0091702	500	175	6022.47	12.0449	34.4141
FBtr0300938	500	175	663.999	1.328	3.79428
FBtr0089301	500	175	-151.791	-0.303582	-0.867377
FBtr0309696	500	175	-737.915	-1.47583	-4.21666
FBtr0309695	500	175	-737.915	-1.47583	-4.21666
FBtr0304484	500	175	-64.6368	-0.129274	-0.369353
FBtr0304483	500	175	-64.6368	-0.129274	-0.369353
FBtr0332489	500	175	-355.334	-0.710667	-2.03048
FBtr0332488	500	175	-355.334	-0.710667	-2.03048
FBtr0306679	500	175	-308.46	-0.61692	-1.76263
FBtr0077237	500	175	-104.728	-0.209455	-0.598444
FBtr0077238	500	175	-342.289	-0.684578	-1.95594
FBtr0310654	500	175	-108.603	-0.217206	-0.62059
FBtr0310653	500	175	-108.603	-0.217206	-0.62059
FBtr0077236	500	175	-108.603	-0.217206	-0.62059
FBtr0331814	500	175	-513.782	-1.02756	-2.9359
FBtr0077235	500	175	-190.416	-0.380833	-1.08809
FBtr0077234	500	175	-190.416	-0.380833	-1.08809
FBtr0331815	500	175	-190.416	-0.380833	-1.08809
FBtr0331813	500	175	-190.416	-0.380833	-1.08809
FBtr0310652	500	175	-190.416	-0.380833	-1.08809
FBtr0077257	500	175	705.261	1.41052	4.03006
FBtr0307579	500	175	-46.6722	-0.0933444	-0.266698
FBtr0346036	500	315	-3.07031	-0.00614061	-0.009747
FBtr0346037	500	292	-6.52152	-0.013043	-0.022334
FBtr0340058	500	175	1207.71	2.41542	6.90119
FBtr0340040	500	175	311.177	0.622354	1.77815
FBtr0077259	500	175	311.177	0.622354	1.77815
FBtr0077260	500	175	1699.52	3.39904	9.71153
FBtr0344414	500	175	1206.53	2.41306	6.89446
FBtr0305148	500	175	-170.789	-0.341578	-0.975936
FBtr0300353	500	175	-170.789	-0.341578	-0.975936
FBtr0344534	500	175	72.3184	0.144637	0.413248
FBtr0332847	500	175	217.804	0.435607	1.24459
FBtr0077262	500	175	217.804	0.435607	1.24459
FBtr0332848	500	175	217.804	0.435607	1.24459
FBtr0340438	500	175	33.7885	0.0675771	0.193077
FBtr0114325	500	175	2133.59	4.26718	12.192
FBtr0091724	500	175	157.849	0.315698	0.901993
FBtr0114324	500	175	2724.95	5.44989	15.5711
FBtr0077264	500	175	3486.61	6.97322	19.9235
FBtr0345923	500	175	2387.74	4.77548	13.6442
FBtr0340439	500	175	2593.52	5.18705	14.8201
FBtr0077266	500	175	663.304	1.32661	3.79031
FBtr0340440	500	175	2474.02	4.94805	14.1373
FBtr0340441	500	175	-275.475	-0.55095	-1.57414
FBtr0077267	500	175	-275.475	-0.55095	-1.57414
FBtr0077268	500	175	-45.6276	-0.0912553	-0.260729
FBtr0339633	500	175	-70.612	-0.141224	-0.403497
FBtr0077269	500	175	822.423	1.64485	4.69956
FBtr0077271	500	175	91.1828	0.182366	0.521045
FBtr0077272	500	175	-74.5933	-0.149187	-0.426248
FBtr0077275	500	175	-341.531	-0.683062	-1.95161
FBtr0077274	500	175	-341.531	-0.683062	-1.95161
FBtr0077273	500	175	-341.531	-0.683062	-1.95161
FBtr0302971	500	175	-7.35336	-0.0147067	-0.0420192
FBtr0077286	500	175	-181.825	-0.363649	-1.039
FBtr0302987	500	175	-550.175	-1.10035	-3.14386
FBtr0112569	500	175	-129.132	-0.258263	-0.737895
FBtr0114645	500	175	-129.132	-0.258263	-0.737895
FBtr0112571	500	175	-129.132	-0.258263	-0.737895
FBtr0112572	500	175	-129.132	-0.258263	-0.737895
FBtr0112570	500	175	-537.457	-1.07491	-3.07118
FBtr0309369	500	175	-151.781	-0.303562	-0.867319
FBtr0309370	500	175	-141.717	-0.283435	-0.809813
FBtr0342859	500	175	-141.717	-0.283435	-0.809813
FBtr0332284	500	175	-227.351	-0.454701	-1.29915
FBtr0077292	500	175	696.514	1.39303	3.98008
